time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-08-21T12:02:24.550Z,-33.1297,-70.3084,96.61,4.5,mwr,,39,0.207,0.72,us,us2000aa5u,2017-11-22T03:43:27.040Z,"42km SE of Los Andes, Chile",earthquake,5.6,4.7,0.051,37,reviewed,us,us
2017-08-18T20:31:50.930Z,-45.528,-76.6048,10,5.1,mww,,103,2.561,1.15,us,us2000a9je,2017-11-14T01:42:14.040Z,"296km W of Puerto Chacabuco, Chile",earthquake,8.8,1.9,0.083,14,reviewed,us,us
2017-08-16T15:49:31.470Z,-24.2616,-67.033,152.02,4.5,mwr,,35,1.674,0.94,us,us2000a8sq,2017-11-14T01:42:10.040Z,"72km W of San Antonio de los Cobres, Argentina",earthquake,8.2,7.7,,,reviewed,us,guc
2017-08-16T13:03:44.560Z,-22.66,-66.1845,260.25,4.6,mwr,,108,1.863,0.78,us,us2000a8qg,2017-11-14T01:42:10.040Z,"50km W of Abra Pampa, Argentina",earthquake,10.1,9.5,,,reviewed,us,guc
2017-08-16T11:54:04.610Z,-21.997,-67.3206,204.6,4.8,mwr,,31,1.238,1.41,us,us2000a8q4,2017-11-14T01:42:10.040Z,"137km NE of San Pedro de Atacama, Chile",earthquake,7.6,7.9,,,reviewed,us,guc
2017-08-15T19:03:21.910Z,-30.0161,-72.1624,10.21,5.1,mww,,71,0.807,0.91,us,us2000a8iw,2017-11-14T01:42:09.040Z,"79km W of Coquimbo, Chile",earthquake,3.9,1.4,0.073,18,reviewed,us,us
2017-08-14T11:51:46.140Z,-33.4329,-70.0688,7.52,4.5,mb,,58,0.215,1.01,us,us2000a80p,2017-11-14T01:42:07.040Z,"47km E of Villa Presidente Frei, Nunoa, Santiago, Chile, Chile",earthquake,3.2,2.3,0.22,6,reviewed,us,us
2017-08-12T19:37:47.400Z,-20.0759,-71.0229,14.7,4.7,mwr,,150,0.859,0.66,us,us2000a7mw,2017-10-25T00:38:10.040Z,"93km W of Iquique, Chile",earthquake,4.2,4,0.046,46,reviewed,us,us
2017-08-12T15:59:28.640Z,-20.0278,-71.0217,10,5.2,mww,,55,0.87,1.06,us,us2000a7la,2017-10-25T00:38:10.040Z,"94km WNW of Iquique, Chile",earthquake,5.7,1.8,0.078,16,reviewed,us,us
2017-08-12T12:54:13.590Z,-30.2412,-72.1598,9,5.8,mww,,87,0.86,1.03,us,us2000a7kk,2017-10-25T00:38:10.040Z,"84km WSW of Coquimbo, Chile",earthquake,4.7,1.7,0.052,35,reviewed,us,us
2017-08-12T01:17:38.130Z,-22.5971,-68.7705,97.71,4.7,mwr,,38,0.13,0.92,us,us2000a7hz,2017-10-25T00:38:09.040Z,"22km SE of Calama, Chile",earthquake,4.4,4.3,,,reviewed,us,guc
2017-08-11T23:57:10.100Z,-28.0917,-67.3529,116.53,5,mww,,27,2.599,0.75,us,us2000a7hj,2017-10-25T00:38:09.040Z,"21km E of Tinogasta, Argentina",earthquake,6.5,4.7,0.068,21,reviewed,us,us
2017-08-11T04:31:14.010Z,-24.1693,-66.8301,172.78,4.7,mww,,35,1.732,0.75,us,us2000a775,2017-10-25T00:38:08.040Z,"52km W of San Antonio de los Cobres, Argentina",earthquake,6.2,4.9,0.103,9,reviewed,us,us
2017-08-09T01:46:36.900Z,-35.1132,-71.942,45.58,4.5,mwr,,71,0.776,0.78,us,us2000a66s,2017-10-25T00:38:04.040Z,"43km NW of Talca, Chile",earthquake,4.9,5.8,0.06,27,reviewed,us,us
2017-08-05T04:15:38.990Z,-19.3147,-67.2643,230.07,4.5,mb,,31,1.854,0.83,us,us2000a50x,2017-10-18T01:54:19.040Z,"69km SW of Challapata, Bolivia",earthquake,5.3,6.8,0.052,109,reviewed,us,us
2017-08-02T20:03:29.810Z,-28.4912,-71.236,41.07,5.3,mww,,94,0.319,0.98,us,us10009j01,2017-10-18T01:54:15.040Z,"47km W of Vallenar, Chile",earthquake,5.7,3.5,0.08,15,reviewed,us,us
2017-08-02T07:15:13.700Z,-33.2117,-70.6255,92,5.4,mww,,23,0.079,1.04,us,us2000a3js,2017-10-18T01:54:14.040Z,"26km ENE of Lampa, Chile",earthquake,4.1,1.7,0.068,21,reviewed,us,us
2017-08-01T13:13:30.260Z,-35.1522,-70.8759,99.48,4.5,mb,,101,0.367,0.64,us,us2000a5k0,2017-10-18T01:54:13.040Z,"37km ESE of Curico, Chile",earthquake,5.8,6.3,0.22,6,reviewed,us,us
2017-08-01T06:13:56.430Z,-28.545,-68.8943,110,5.6,mww,,24,1.246,1.14,us,us2000a34a,2017-10-18T01:54:12.040Z,"71km WNW of Vinchina, Argentina",earthquake,6.2,1.8,0.059,28,reviewed,us,us
2017-07-27T22:20:08.470Z,-24.2355,-67.3916,209.6,4.5,mb,,38,1.467,0.68,us,us2000a1zb,2017-10-14T00:19:43.040Z,"108km W of San Antonio de los Cobres, Argentina",earthquake,5.6,9,0.205,7,reviewed,us,us
2017-07-26T11:53:28.600Z,-29.5521,-69.2267,103.15,4.6,mwr,,43,0.864,1.28,us,us2000a194,2017-10-14T00:19:41.040Z,"89km NNW of San Jose de Jachal, Argentina",earthquake,6,5.7,,,reviewed,us,guc
2017-07-26T10:11:01.770Z,-24.0109,-69.5353,69.6,5,mww,,66,0.801,1.48,us,us2000a188,2017-10-14T00:19:41.040Z,"96km ESE of Antofagasta, Chile",earthquake,4.2,3.7,0.075,17,reviewed,us,us
2017-07-26T02:18:48.490Z,-31.4108,-68.5471,8.65,4.8,mb,,37,0.178,1.04,us,us2000a16d,2017-10-14T00:19:40.040Z,"3km NW of Albardon, Argentina",earthquake,5.3,4,0.058,91,reviewed,us,us
2017-07-25T02:54:39.300Z,-22.6444,-66.1563,261.15,4.5,mwr,,51,1.891,0.91,us,us2000a0lb,2017-10-14T00:19:38.040Z,"47km W of Abra Pampa, Argentina",earthquake,6.4,10,,,reviewed,us,guc
2017-07-24T04:21:41.900Z,-21.9023,-68.4851,113.88,4.6,mwr,,31,0.71,1.25,us,us2000a0c0,2017-10-14T00:19:37.040Z,"77km NE of Calama, Chile",earthquake,5,5.2,0.048,41,reviewed,us,us
2017-07-22T18:11:58.380Z,-24.3547,-67.0797,162.27,4.6,mwr,,56,1.722,0.9,us,us20009zt4,2017-10-11T01:04:03.040Z,"78km WSW of San Antonio de los Cobres, Argentina",earthquake,6.9,1,,,reviewed,us,guc
2017-07-22T06:29:49.660Z,-21.1751,-69.2364,39,5.3,mww,,44,0.268,1.21,us,us20009zmz,2017-10-11T01:04:02.040Z,"141km SE of Iquique, Chile",earthquake,2.9,2,0.071,19,reviewed,us,us
2017-07-19T23:22:27.900Z,-23.873,-69.1604,91.37,5.2,mww,,49,0.72,1,us,us20009yal,2017-10-11T01:03:57.040Z,"128km ESE of Antofagasta, Chile",earthquake,4.2,3.2,0.054,33,reviewed,us,us
2017-07-14T12:00:29.810Z,-33.7234,-72.5179,10,5.4,mww,,65,0.756,0.94,us,us20009wav,2017-10-06T23:56:18.040Z,"84km W of San Antonio, Chile",earthquake,4.3,1.7,0.071,19,reviewed,us,us
2017-07-14T11:41:15.960Z,-33.7183,-72.6292,12.16,4.6,mwr,,142,0.848,0.76,us,us20009was,2017-10-06T23:56:18.040Z,"94km W of San Antonio, Chile",earthquake,2.1,4.5,0.062,25,reviewed,us,us
2017-07-13T15:38:08.480Z,-21.3726,-68.6948,127.26,4.5,mwr,,45,0.661,0.66,us,us20009vzp,2017-10-06T23:56:17.040Z,"123km NNE of Calama, Chile",earthquake,5.3,2.6,0.051,37,reviewed,us,us
2017-07-13T15:26:32.500Z,-28.8791,-69.1092,96.51,4.8,mwr,,24,1.022,1.03,us,us20009vzg,2017-10-06T23:56:17.040Z,"89km W of Vinchina, Argentina",earthquake,5.1,3.8,0.046,46,reviewed,us,us
2017-07-12T11:31:13.680Z,-24.1939,-67.056,181.01,4.5,mwr,,35,1.609,0.84,us,us1000993h,2017-10-06T23:56:15.040Z,"74km W of San Antonio de los Cobres, Argentina",earthquake,8.1,6.7,,,reviewed,us,guc
2017-07-12T09:08:17.520Z,-35.3911,-73.265,10,5.6,mww,,91,1.355,0.71,us,us1000991f,2017-10-06T23:56:15.040Z,"77km W of Constitucion, Chile",earthquake,6.2,1.8,0.068,21,reviewed,us,us
2017-07-11T15:40:14.200Z,-22.3271,-68.3537,143.67,4.5,mb,,56,0.588,0.91,us,us100098v6,2017-10-06T23:56:14.040Z,"61km ENE of Calama, Chile",earthquake,5.2,6.3,0.192,8,reviewed,us,us
2017-07-09T07:58:00.160Z,-38.3262,-75.3527,20.22,4.5,mwr,,148,2.157,0.66,us,us100098cg,2017-10-06T23:56:10.040Z,"169km WSW of Lebu, Chile",earthquake,6.5,6.1,,,reviewed,us,guc
2017-07-08T09:35:14.430Z,-24.1821,-67.0487,167.83,4.6,mb,,35,1.604,0.66,us,us1000984i,2017-10-03T00:47:54.040Z,"74km W of San Antonio de los Cobres, Argentina",earthquake,7.6,7,0.038,210,reviewed,us,us
2017-07-08T05:03:56.770Z,-21.4312,-66.6686,230.96,4.7,mb,,41,2.061,1,us,us10009830,2017-10-03T00:47:54.040Z,"71km SW of Atocha, Bolivia",earthquake,7.5,9.6,0.129,18,reviewed,us,us
2017-07-07T03:04:48.240Z,-33.7267,-72.2381,13.03,4.9,mwr,,66,0.524,0.71,us,us100097jl,2017-10-03T00:47:53.040Z,"59km WSW of San Antonio, Chile",earthquake,2.4,3.2,0.042,55,reviewed,us,us
2017-07-04T16:05:58.900Z,-35.5047,-73.3356,13,5.9,mww,,81,1.246,0.9,us,us100096p0,2017-10-03T00:47:48.040Z,"86km WSW of Constitucion, Chile",earthquake,5.8,1.3,0.052,35,reviewed,us,us
2017-07-04T07:48:24.990Z,-24.0815,-66.8545,208.49,4.5,mwr,,54,1.655,0.78,us,us100096ly,2017-10-03T00:47:48.040Z,"56km WNW of San Antonio de los Cobres, Argentina",earthquake,8.4,6.8,,,reviewed,us,guc
2017-07-04T02:25:25.850Z,-19.4305,-69.6384,89.57,4.9,mwr,,107,0.481,0.75,us,us100096jd,2017-10-03T00:47:47.040Z,"102km NNE of Iquique, Chile",earthquake,3.6,4.5,0.053,34,reviewed,us,us
2017-07-02T15:52:58.410Z,-21.8389,-68.5987,108.03,5.4,mww,,29,0.599,0.63,us,us100095vj,2017-10-03T00:47:45.040Z,"77km NNE of Calama, Chile",earthquake,6.8,3.8,0.08,15,reviewed,us,us
2017-06-29T08:16:52.500Z,-34.7251,-71.8427,40.64,4.5,mwr,,70,0.293,0.64,us,us1000955f,2017-09-27T02:03:18.040Z,"45km WSW of Santa Cruz, Chile",earthquake,4.8,5.6,0.053,34,reviewed,us,us
2017-06-28T00:44:40.950Z,-28.0197,-66.5832,152.9,4.6,mb,,44,3.262,1.14,us,us20009pzp,2017-09-27T02:03:16.040Z,"54km NW of Poman, Argentina",earthquake,7.9,9.2,0.125,19,reviewed,us,us
2017-06-26T14:44:51.190Z,-30.6642,-71.3624,53.15,5.1,mww,,52,0.235,0.76,us,us20009pqf,2019-07-13T02:38:21.092Z,"17km WSW of Ovalle, Chile",earthquake,5.5,4.2,0.068,21,reviewed,us,us
2017-06-25T22:08:28.020Z,-42.2973,-72.2816,12.31,4.9,mwr,,50,0.948,0.7,us,us20009pnk,2017-09-27T02:03:12.040Z,"60km WSW of Lago Puelo, Argentina",earthquake,6.3,4.1,0.063,24,reviewed,us,us
2017-06-25T14:14:06.000Z,-22.367,-68.804,100.8,4.6,mb,,,,0.74,us,us20009pme,2017-09-27T02:03:12.040Z,"17km NE of Calama, Chile",earthquake,5.3,5.4,0.157,12,reviewed,guc,us
2017-06-23T20:20:51.450Z,-27.4751,-67.2029,133.15,4.5,mb,,43,2.694,0.97,us,us20009pdt,2017-08-23T16:35:49.040Z,"20km WNW of La Puerta de San Jose, Argentina",earthquake,7,7.1,0.164,11,reviewed,us,us
2017-06-23T10:00:52.200Z,-39.3845,-71.8027,115.45,5,mww,,28,0.324,0.86,us,us20009p84,2017-08-23T16:35:48.040Z,"17km SE of Pucon, Chile",earthquake,5.1,2.9,0.068,21,reviewed,us,us
2017-06-22T03:41:20.660Z,-24.146,-66.9686,168.13,5,mwr,,55,1.626,0.81,us,us20009nz9,2017-08-23T16:35:46.040Z,"66km W of San Antonio de los Cobres, Argentina",earthquake,8.4,7.4,,,reviewed,us,guc
2017-06-19T22:45:45.450Z,-24.2728,-67.0126,170.57,4.7,mwr,,38,1.695,0.98,us,us20009nn3,2017-08-23T16:35:45.040Z,"70km W of San Antonio de los Cobres, Argentina",earthquake,7.8,6,,,reviewed,us,guc
2017-06-18T04:41:00.570Z,-32.1073,-71.9014,21.79,4.5,mwr,,93,0.939,0.9,us,us20009ne1,2017-08-23T16:35:43.040Z,"73km WNW of La Ligua, Chile",earthquake,2.9,4.7,0.035,78,reviewed,us,us
2017-06-15T09:54:32.420Z,-21.5303,-66.7916,215.85,4.7,mb,,30,1.911,1.26,us,us20009mlc,2017-08-18T23:13:28.040Z,"87km SW of Atocha, Bolivia",earthquake,6.4,5.6,0.055,101,reviewed,us,us
2017-06-14T05:21:46.820Z,-28.0117,-66.7551,146.9,4.6,mb,,48,3.11,0.92,us,us20009max,2017-08-18T23:13:26.040Z,"Catamarca, Argentina",earthquake,8.3,10.3,0.136,16,reviewed,us,us
2017-06-12T02:43:26.840Z,-31.5003,-71.76,27,5.7,mww,,47,0.714,0.91,us,us20009lwp,2017-08-18T23:13:23.040Z,"58km WNW of Illapel, Chile",earthquake,1.6,1.8,0.052,35,reviewed,us,us
2017-06-11T11:29:00.950Z,-22.8771,-66.2965,234.42,4.9,mb,,36,1.737,0.72,us,us20009lud,2017-08-18T23:13:22.040Z,"63km WSW of Abra Pampa, Argentina",earthquake,8.5,7.6,0.062,82,reviewed,us,us
2017-06-10T16:09:21.470Z,-33.0628,-72.2579,10,4.5,mb,,139,0.522,1.23,us,us20009lrs,2017-08-16T02:42:22.040Z,"58km W of Valparaiso, Chile",earthquake,3.8,1.9,0.164,11,reviewed,us,us
2017-06-08T13:48:50.070Z,-22.1338,-70.1447,69.85,4.9,mww,,111,0.199,1.3,us,us20009lbi,2017-08-16T02:42:20.040Z,"7km SE of Tocopilla, Chile",earthquake,5.9,5,0.093,11,reviewed,us,us
2017-06-08T13:05:02.820Z,-21.7356,-68.5554,130.72,4.6,mb,,60,0.641,1.23,us,us20009lbc,2017-08-16T02:42:20.040Z,"89km NNE of Calama, Chile",earthquake,6.4,6,0.08,47,reviewed,us,us
2017-06-06T17:35:07.980Z,-22.9376,-68.5964,93.13,5.3,mww,,40,0.385,1.26,us,us20009kzf,2017-08-16T02:42:18.040Z,"39km W of San Pedro de Atacama, Chile",earthquake,5.7,3.4,0.065,23,reviewed,us,us
2017-06-04T14:36:56.910Z,-19.5648,-70.1462,52.79,4.5,mb,,134,0.702,0.82,us,us20009kmd,2017-08-16T02:42:16.040Z,"72km N of Iquique, Chile",earthquake,3.7,6.8,0.052,108,reviewed,us,us
2017-06-03T22:21:45.110Z,-21.8985,-68.6933,105.45,5.1,mww,,25,0.519,0.86,us,us20009kja,2017-08-15T02:26:53.040Z,"68km NNE of Calama, Chile",earthquake,3.6,4.2,0.08,15,reviewed,us,us
2017-05-31T17:38:52.650Z,-22.7365,-68.4709,115.67,4.9,mww,,32,0.344,1.11,us,us10008wvw,2017-08-15T02:26:49.040Z,"32km NW of San Pedro de Atacama, Chile",earthquake,6.6,4.3,0.075,17,reviewed,us,us
2017-05-30T22:57:07.040Z,-31.5444,-69.2894,24.46,4.6,mb,,44,0.516,0.88,us,us20009kz1,2017-08-15T02:26:48.040Z,"26km SSE of Calingasta, Argentina",earthquake,2.6,5.7,0.129,18,reviewed,us,us
2017-05-29T14:57:53.860Z,-37.3446,-71.6896,81.14,5.9,mww,,50,1.34,0.83,us,us10008w2b,2017-07-19T20:36:30.253Z,"60km ENE of Los Angeles, Chile",earthquake,6.5,3.5,0.043,52,reviewed,us,us
2017-05-28T18:47:11.650Z,-21.1834,-68.6823,137.99,4.9,mwr,,30,0.764,1.23,us,us10008vx7,2017-08-15T02:26:44.040Z,"144km N of Calama, Chile",earthquake,5.9,5.3,,,reviewed,us,guc
2017-05-27T21:40:19.040Z,-30.8426,-69.6627,113.6,4.5,mb,,42,0.882,0.87,us,us10008vty,2017-08-10T01:34:05.040Z,"59km NNW of Calingasta, Argentina",earthquake,2.6,7.1,0.14,15,reviewed,us,us
2017-05-27T07:38:41.020Z,-45.7378,-75.6269,10,5.1,mwr,,136,1.849,1.14,us,us10008vpd,2017-08-10T01:34:04.040Z,"221km W of Puerto Chacabuco, Chile",earthquake,6,1.9,0.075,17,reviewed,us,us
2017-05-25T12:10:58.310Z,-30.1939,-67.2047,36.77,4.5,mb,,66,1.853,1.29,us,us10008v9q,2017-08-10T01:34:01.040Z,"54km NNE of San Agustin de Valle Fertil, Argentina",earthquake,6.7,21.7,0.312,3,reviewed,us,us
2017-05-23T22:25:59.940Z,-24.0489,-67.0223,173.35,4.7,mb,,47,1.523,0.99,us,us10008uhk,2017-08-10T01:34:00.040Z,"73km WNW of San Antonio de los Cobres, Argentina",earthquake,4.5,7.6,0.106,27,reviewed,us,us
2017-05-22T19:24:56.820Z,-24.042,-67.2429,225.17,4.5,mb,,57,1.384,0.7,us,us10008u6b,2017-08-10T01:33:58.040Z,"95km WNW of San Antonio de los Cobres, Argentina",earthquake,5,16.2,0.539,1,reviewed,us,us
2017-05-19T04:14:07.560Z,-24.4288,-67.1468,167.91,4.6,mwr,,59,2.337,0.67,us,us10008thc,2017-08-05T03:32:11.040Z,"87km WSW of San Antonio de los Cobres, Argentina",earthquake,9.5,11,,,reviewed,us,guc
2017-05-18T23:45:42.630Z,-32.6542,-67.2938,166.23,5,mb,,27,1.616,0.7,us,us10008tg7,2017-08-05T03:32:11.040Z,"108km WNW of La Punta, Argentina",earthquake,7,5.1,0.025,493,reviewed,us,us
2017-05-17T20:41:55.310Z,-21.7522,-67.6177,221.11,4.5,mb,,79,1.473,1.01,us,us10008t3q,2017-08-05T03:32:10.040Z,"142km NNE of San Pedro de Atacama, Chile",earthquake,9,10.3,0.204,7,reviewed,us,us
2017-05-17T10:45:59.270Z,-24.388,-67.0983,156.79,4.9,mb,,56,2.393,0.93,us,us10008szw,2017-08-05T03:32:10.040Z,"81km WSW of San Antonio de los Cobres, Argentina",earthquake,7.6,8.9,0.161,12,reviewed,us,us
2017-05-17T00:42:20.000Z,-22.0232,-70.0905,45.31,4.5,mb,,126,0.313,0.85,us,us10008sw0,2017-08-05T03:32:09.040Z,"13km NE of Tocopilla, Chile",earthquake,3.7,5.5,0.1,29,reviewed,us,us
2017-05-16T04:36:17.710Z,-32.0189,-71.5602,42.87,4.5,mb,,148,1.347,0.55,us,us10008snq,2017-08-05T03:32:08.040Z,"57km NNW of La Ligua, Chile",earthquake,6.6,7.9,0.093,34,reviewed,us,us
2017-05-14T20:12:39.630Z,-36.8885,-73.8132,10,4.6,mwr,,156,0.519,0.56,us,us10008sfz,2017-08-05T03:32:07.040Z,"59km NW of Arauco, Chile",earthquake,6.3,1.9,0.039,62,reviewed,us,us
2017-05-14T19:44:25.160Z,-20.8287,-68.711,116,5.7,mww,,27,0.756,1.35,us,us10008sfd,2017-08-05T03:32:07.040Z,"163km ESE of Iquique, Chile",earthquake,5.7,1.9,0.061,26,reviewed,us,us
2017-05-14T05:33:23.550Z,-18.4216,-71.1116,38.41,4.8,mwr,,138,0.732,1.03,us,us10008sb8,2017-08-05T03:32:06.040Z,"85km W of Arica, Chile",earthquake,6.1,5.6,0.046,46,reviewed,us,us
2017-05-13T19:46:09.010Z,-21.6618,-66.7424,212.73,4.6,mb,,34,2.222,0.68,us,us10008s84,2017-08-01T23:02:33.040Z,"96km SSW of Atocha, Bolivia",earthquake,6.1,5.3,0.06,84,reviewed,us,us
2017-05-13T16:54:45.950Z,-32.9281,-72.0307,14.99,5.2,mww,,67,0.343,1.07,us,us10008s71,2017-08-01T23:02:33.040Z,"39km WNW of Valparaiso, Chile",earthquake,4.2,3.1,0.075,17,reviewed,us,us
2017-05-10T19:03:32.120Z,-27.9223,-66.5219,157.09,4.8,mb,,54,2.559,1.01,us,us10008r7s,2017-08-01T23:02:27.040Z,"42km SSW of Andalgala, Argentina",earthquake,8.1,10.3,0.197,8,reviewed,us,us
2017-05-10T12:29:39.460Z,-28.707,-67.4005,129.24,4.7,mwr,,57,2.413,1.1,us,us10008r3u,2017-08-01T23:02:26.040Z,"51km N of Chilecito, Argentina",earthquake,4.8,8.2,,,reviewed,us,guc
2017-05-06T14:55:48.370Z,-44.4408,-78.724,10,4.5,mb,,186,4.332,1.36,us,us10008rt4,2017-07-29T03:16:25.040Z,"Off the coast of Aisen, Chile",earthquake,11.9,2,0.131,17,reviewed,us,us
2017-05-06T14:51:40.790Z,-44.3017,-78.2247,10,5.4,mww,,144,3.513,1.14,us,us10008q3x,2017-07-29T03:16:25.040Z,"Off the coast of Aisen, Chile",earthquake,10.2,1.9,0.048,42,reviewed,us,us
2017-05-05T06:50:56.680Z,-28.7042,-71.549,21.23,4.7,mwr,,144,0.65,0.87,us,us10008pl9,2017-07-29T03:16:22.040Z,"78km W of Vallenar, Chile",earthquake,5.4,4.5,0.044,50,reviewed,us,us
2017-05-05T03:41:11.850Z,-28.6809,-71.6277,19.76,4.7,mwr,,74,0.68,1.18,us,us10008pju,2017-07-29T03:16:22.040Z,"85km W of Vallenar, Chile",earthquake,5.6,2.8,0.047,43,reviewed,us,us
2017-05-04T17:50:44.770Z,-20.0093,-70.9174,21.51,4.5,mb,,146,0.783,0.39,us,us10008pdb,2017-07-29T03:16:21.040Z,"84km WNW of Iquique, Chile",earthquake,6.5,6.7,0.241,5,reviewed,us,us
2017-05-02T04:10:05.470Z,-23.9362,-66.8135,216.14,4.5,mb,,107,2.335,0.71,us,us10008mw4,2017-07-29T03:16:15.040Z,"59km WNW of San Antonio de los Cobres, Argentina",earthquake,9.6,8.8,0.163,11,reviewed,us,us
2017-04-30T09:36:01.700Z,-20.0189,-70.9694,9.77,5,mww,,109,0.826,0.87,us,us10008m6e,2017-07-29T03:16:08.040Z,"89km WNW of Iquique, Chile",earthquake,4.5,1.7,0.065,23,reviewed,us,us
2017-04-29T01:46:02.230Z,-33.2157,-71.9616,18.79,5.1,mww,,61,0.333,0.74,us,us10008lwz,2017-07-21T02:32:11.040Z,"36km WSW of Valparaiso, Chile",earthquake,2.9,2.7,0.089,12,reviewed,us,us
2017-04-28T17:41:49.010Z,-33.2794,-71.9578,17.98,5.3,mww,,61,0.371,0.68,us,us10008lnm,2017-07-21T02:32:10.040Z,"40km SW of Valparaiso, Chile",earthquake,3.8,3,0.062,25,reviewed,us,us
2017-04-28T17:41:08.280Z,-33.2264,-72.1346,18.71,4.5,mb,,137,0.463,0.9,us,us10008lnk,2017-07-21T02:32:10.040Z,"51km WSW of Valparaiso, Chile",earthquake,4.2,4.3,0.131,17,reviewed,us,us
2017-04-28T17:09:39.780Z,-33.1965,-72.1423,21.52,4.6,mwr,,70,0.457,0.86,us,us10008lmu,2017-07-21T02:32:10.040Z,"51km WSW of Valparaiso, Chile",earthquake,5,5.3,0.037,72,reviewed,us,us
2017-04-28T16:27:26.920Z,-33.3216,-71.9356,24.03,4.6,mb,,101,0.389,0.85,us,us10008lme,2017-07-21T02:32:10.040Z,"40km NW of Cartagena, Chile",earthquake,2.7,7.7,0.272,4,reviewed,us,us
2017-04-28T16:18:41.960Z,-33.2289,-72.2382,10,4.6,mb,,139,0.544,1.27,us,us10008lm7,2017-07-21T02:32:10.040Z,"60km WSW of Valparaiso, Chile",earthquake,4.6,1.9,0.152,13,reviewed,us,us
2017-04-28T16:05:57.030Z,-33.1297,-71.7998,27,5.8,mww,,59,0.173,1.03,us,us10008lm3,2017-07-21T02:32:10.040Z,"18km WSW of Valparaiso, Chile",earthquake,1.6,1.8,0.055,32,reviewed,us,us
2017-04-28T15:58:33.930Z,-33.2323,-72.0479,22.46,5.4,mww,,104,0.402,0.74,us,us10008lm1,2017-07-21T02:32:10.040Z,"44km WSW of Valparaiso, Chile",earthquake,3.4,5.3,0.061,26,reviewed,us,us
2017-04-28T15:56:59.170Z,-33.2687,-72.1064,20.09,4.5,mb,,175,0.463,0.81,us,us10008llu,2017-07-21T02:32:10.040Z,"51km WSW of Valparaiso, Chile",earthquake,4.3,8.6,0.27,4,reviewed,us,us
2017-04-28T15:49:41.520Z,-33.2401,-72.0798,10,5.1,mww,,66,0.429,1.27,us,us10008llp,2017-07-21T02:32:10.040Z,"47km WSW of Valparaiso, Chile",earthquake,4.2,1.8,0.068,21,reviewed,us,us
2017-04-28T15:44:30.970Z,-33.2449,-72.0454,21.07,4.6,mb,,185,0.407,0.78,us,us10008llx,2017-07-21T02:32:10.040Z,"45km WSW of Valparaiso, Chile",earthquake,3,12.7,0.164,11,reviewed,us,us
2017-04-28T15:40:24.020Z,-33.2495,-71.9301,22.43,4.6,mwr,,129,0.333,0.82,us,us10008lli,2017-07-21T02:32:10.040Z,"36km SW of Valparaiso, Chile",earthquake,3.2,4.4,0.069,20,reviewed,us,us
2017-04-28T15:33:29.930Z,-33.2958,-71.9383,24.28,4.7,mwr,,151,0.371,0.88,us,us10008llm,2017-07-21T02:32:10.040Z,"40km SW of Valparaiso, Chile",earthquake,3.9,4.7,,,reviewed,us,guc
2017-04-28T15:30:06.310Z,-33.219,-71.9694,22,5.9,mww,,67,0.34,1.2,us,us10008llg,2017-07-21T02:32:10.040Z,"37km WSW of Valparaiso, Chile",earthquake,4.7,1.8,0.062,25,reviewed,us,us
2017-04-27T08:24:40.130Z,-33.25,-71.9516,20.35,4.7,mwr,,68,0.347,0.58,us,us10008l8p,2017-07-21T02:32:08.040Z,"38km SW of Valparaiso, Chile",earthquake,4.5,4.6,0.039,62,reviewed,us,us
2017-04-27T05:09:22.920Z,-33.2652,-71.9563,22.51,5.1,mww,,68,0.36,0.65,us,us10008l82,2017-07-21T02:32:08.040Z,"39km SW of Valparaiso, Chile",earthquake,4.4,4.3,0.068,21,reviewed,us,us
2017-04-26T18:12:32.360Z,-19.7031,-69.3496,104.68,5.4,mww,,86,0.15,1.04,us,us10008l3j,2017-07-21T02:32:07.040Z,"100km NE of Iquique, Chile",earthquake,5.5,3.3,0.06,27,reviewed,us,us
2017-04-25T12:13:22.840Z,-33.1233,-72.2127,16.29,4.7,mwr,,139,0.493,1.05,us,us10008kmi,2017-07-21T02:32:05.040Z,"55km W of Valparaiso, Chile",earthquake,4,3.7,0.038,67,reviewed,us,us
2017-04-25T03:02:22.430Z,-33.1302,-72.1617,19.91,4.6,mwr,,138,0.453,0.85,us,us10008khr,2017-07-21T02:32:05.040Z,"50km WSW of Valparaiso, Chile",earthquake,4,3.9,0.035,78,reviewed,us,us
2017-04-25T01:43:03.950Z,-33.1437,-72.0279,21.44,5.2,mww,,54,0.349,0.63,us,us10008kgt,2017-07-21T02:32:05.040Z,"39km WSW of Valparaiso, Chile",earthquake,1.6,3.3,0.089,12,reviewed,us,us
2017-04-25T01:33:14.520Z,-33.1633,-72.091,20.09,4.7,mwr,,102,0.405,0.69,us,us10008kgk,2017-07-21T02:32:05.040Z,"45km WSW of Valparaiso, Chile",earthquake,2.2,4.4,0.035,77,reviewed,us,us
2017-04-25T00:17:35.340Z,-33.1546,-72.1398,20.02,4.5,mwr,,70,0.441,0.98,us,us10008kfs,2017-07-21T02:32:05.040Z,"49km WSW of Valparaiso, Chile",earthquake,1.8,4.8,0.035,79,reviewed,us,us
